schoolid,tracking,bottomhalf,scoreendfirstgrade
770,0,0,-.0032466529
770,0,0,.20443268
770,0,1,-.60355735
770,0,0,1.9191581
770,0,1,-1.2375669
770,0,0,-.50167692
770,0,0,2.3697829
770,0,0,-.73992038
770,0,1,-.36217922
770,0,0,-.59572041
770,0,0,-.44211608
770,0,1,-.91390073
770,0,1,-1.2955604
770,0,0,-.99070287
770,0,1,-1.4131147
770,0,1,-1.1341192
770,0,1,-1.3582561
770,0,0,.16132939
771,0,0,1.0390682
771,0,1,.74596614
771,0,1,.0249664
771,0,0,-.075346611
771,0,1,-.99070287
771,0,1,-.72581387
771,0,0,.2616424
771,0,0,.0030229492
771,0,0,-.21014227
771,0,0,-.16312052
771,0,1,-.25873134
771,0,0,.77574664
771,0,0,.57041836
771,0,0,-.4609248
771,0,0,-.7775377
771,0,1,-1.4295723
771,0,1,.55474448
771,0,1,1.1425159
771,0,0,-.13647489
771,0,0,.068853304
771,0,1,-.26656827
771,0,1,1.3838942
771,0,1,.56806719
771,0,0,1.9826374
771,0,1,-.89038986
771,0,0,1.9896908
771,0,0,1.451292
771,0,0,.47637504
771,0,1,-.51578349
771,0,1,-.33239874
771,0,0,1.0202596
771,0,0,1.1926725
771,0,1,1.4559941
771,0,0,.99361396
771,0,0,.8603856
771,0,0,.12214456
771,0,1,-.40920088
771,0,1,-.015785754
771,0,1,-1.2101376
771,0,1,-.9280073
771,0,0,.61273801
771,0,0,1.6989398
771,0,1,-.86217684
771,0,0,.69424236
771,0,1,.56258142
771,0,1,-1.4131147
771,0,0,2.394861
771,0,1,-1.2046517
771,0,1,-1.2101376
771,0,1,-.49697477
771,0,0,.10568699
771,0,0,1.1182214
771,0,1,-1.1004202
771,0,0,-1.1004202
771,0,1,-1.1223637
777,0,1,-.82612687
777,0,1,-.42957699
777,0,0,.065718554
777,0,1,-.99070287
777,0,1,-1.3253409
777,0,0,.17778695
777,0,1,1.1464347
777,0,0,.72323912
777,0,0,1.3454931
777,0,0,-.60198998
777,0,1,.89016604
777,0,1,2.1323235
777,0,0,1.0022346
777,0,0,-.34964001
777,0,1,-.24462482
777,0,0,.52888256
777,0,0,-.45543891
777,0,0,.84314454
777,0,1,-.27910748
777,0,0,.71461844
777,0,1,-.18506397
777,0,1,-.92879093
777,0,1,-.19838679
777,0,1,-.64901173
777,0,1,-1.319855
777,0,1,1.9716659
777,0,1,-1.3096669
777,0,1,.26320982
777,0,0,.28358585
777,0,0,1.1848356
777,0,0,-.064374939
777,0,1,-.31280631
777,0,1,-.72111166
778,1,1,-1.4295723
778,1,1,-1.1646832
778,1,1,-1.0408593
778,1,1,-1.0063767
778,1,1,-1.3919549
778,1,1,-.42957699
778,1,1,-.63177037
778,1,1,-.098857485
778,1,1,.59392935
778,1,1,.27183047
778,1,1,-.79948121
778,1,1,-1.4295723
778,1,1,-1.1278496
778,1,1,1.7044256
778,1,1,-.4483856
778,1,1,-.33866823
778,1,1,-.77361923
778,1,1,.082959831
778,1,1,1.0390682
778,1,1,-1.1537116
778,1,1,.45834985
778,1,1,.64251852
778,1,1,.20835114
778,1,1,1.6299745
778,1,1,-.28459325
778,1,1,.95364541
778,1,1,-.14039335
778,1,0,-.6623345
778,1,0,2.346272
778,1,0,-.99070287
778,1,0,-.21170959
778,1,0,.32590541
778,1,0,.4810771
778,1,0,1.6033289
778,1,0,-.62079865
778,1,0,-.58631605
778,1,0,1.4701008
778,1,0,.026533827
778,1,0,1.2334248
778,1,0,.55160987
778,1,0,2.0782483
778,1,0,.51085758
778,1,0,1.4614801
778,1,0,-.49384001
778,1,0,1.1668106
778,1,0,.95521283
778,1,0,.36509025
778,1,0,1.3643018
778,1,0,2.3157082
778,1,0,2.673857
786,0,1,-1.0839627
786,0,1,-.098857589
786,0,1,-1.4295723
786,0,1,1.8149267
786,0,1,.77417922
786,0,1,2.5617883
786,0,1,-1.1975985
786,0,1,-1.0745583
786,0,1,1.3023901
786,0,1,2.4787169
786,0,1,-.74932474
786,0,1,-.45778993
786,0,1,-1.2814538
786,0,1,2.8039505
786,0,1,-.13334014
786,0,1,-1.4131147
786,0,1,-.60669214
786,0,1,2.0343614
786,0,1,-.64744431
786,0,1,-.22346509
786,0,1,1.1817007
786,0,1,-1.1380377
786,0,1,-1.0769094
786,0,1,-1.1928964
786,0,1,.4732402
786,0,1,.23342934
786,0,1,1.6558367
786,0,1,.40819344
786,0,1,-.94995075
786,0,0,1.3227661
786,0,0,-1.2885071
786,0,0,-1.2508898
786,0,0,-1.2375669
786,0,0,-1.1349028
786,0,0,-.50794655
786,0,0,1.7733909
786,0,0,-.89665943
786,0,0,2.8494048
786,0,0,.097850069
786,0,0,.86665529
786,0,0,1.6174356
786,0,0,-.64744431
786,0,0,1.5163388
786,0,0,1.8556788
786,0,0,2.2867115
786,0,0,-.97424525
786,0,0,.035938073
786,0,0,-1.0714235
786,0,0,.27261418
786,0,0,.051612027
786,0,0,-.84963775
789,1,1,-1.3966571
789,1,1,-.79869753
789,1,1,-1.0181322
789,1,1,-.94133008
789,1,1,-.45230415
789,1,1,-.13647489
789,1,1,-.13177271
789,1,1,-.99070287
789,1,1,-1.3033974
789,1,1,-1.2485387
789,1,1,-1.0071605
789,1,1,-.69446605
789,1,1,-.34493783
789,1,1,-.99070287
789,1,1,-.74070406
789,1,1,-1.4295723
789,1,1,-.78694206
789,1,1,-.68662906
789,1,1,.024182687
789,1,1,-1.0949343
789,1,1,-.023622781
789,1,1,-.00011190413
789,1,1,-.88098556
789,1,1,-.77126819
789,1,1,-1.1286333
789,1,0,.63781625
789,1,0,-.58709979
789,1,0,-.93427682
789,1,0,.75772166
789,1,0,.029668575
789,1,0,.41994894
789,1,0,-1.1380377
789,1,0,-.2367879
789,1,0,-.61766386
789,1,0,-.13882592
789,1,0,-1.319855
789,1,0,-.13255642
789,1,0,-1.003242
789,1,0,-.072995573
789,1,0,-.17252487
789,1,0,1.1315444
789,1,0,1.778093
789,1,0,-.059672758
789,1,0,.46932161
789,1,0,.41289574
789,1,0,1.8564625
789,1,0,1.4442389
789,1,0,2.3533256
790,1,1,-.93584418
790,1,1,-1.319855
790,1,1,-.47032914
790,1,1,-.35434228
790,1,1,-1.3417984
790,1,1,-.33239874
790,1,1,-1.1552789
790,1,1,-.64117473
790,1,1,-.99148661
790,1,1,-.98129857
790,1,1,-.9280073
790,1,1,-1.1129594
790,1,1,-.3872574
790,1,1,-.31045529
790,1,1,-1.3308268
790,1,1,-1.3637419
790,1,1,-.86844641
790,1,1,-1.0016747
790,1,1,-.2744053
790,1,1,-.16782269
790,1,1,-.19760317
790,1,1,.0014555226
790,1,0,-.74227142
790,1,0,-.95935512
790,1,0,-.10826184
790,1,0,-.59728777
790,1,0,.097066358
790,1,0,-.67095518
790,1,0,.12841415
790,1,0,.16916631
790,1,0,1.6095986
790,1,0,.029668575
790,1,0,.20678371
790,1,0,-.25716391
790,1,0,-.25559661
790,1,0,1.4653987
790,1,0,-1.319855
790,1,0,1.8838921
790,1,0,.27731624
790,1,0,2.4324789
790,1,0,.98185843
790,1,0,2.0531702
790,1,0,.02810115
790,1,0,2.6315374
790,1,0,2.416805
790,1,0,1.5249594
790,1,0,-.17252487
793,0,0,-.26343352
793,0,0,2.2530124
793,0,0,-1.4295723
793,0,0,.85881835
793,0,0,-.73600191
793,0,1,-.77126819
793,0,1,-.63020301
793,0,1,-1.257943
793,0,1,-1.4295723
793,0,0,1.7357736
793,0,0,-.55183345
793,0,0,-1.2320811
793,0,1,-.63960737
793,0,1,-1.4295723
793,0,0,-.81123662
793,0,1,-.50873023
793,0,1,-.2744053
793,0,1,-1.1341192
793,0,1,-.94995075
793,0,0,-.34572154
793,0,1,-.67408991
793,0,1,-1.1333355
793,0,1,-1.149793
793,0,0,1.1315444
793,0,1,-.32299438
793,0,0,-.59258562
793,0,0,-.074562892
793,0,1,-1.4295723
793,0,1,-.034594454
793,0,0,.61117059
793,0,1,-.74305511
793,0,1,-1.2375669
793,0,1,-1.2649963
793,0,0,.86900645
793,0,1,1.3925148
793,0,1,1.9614778
793,0,0,.84863031
793,0,0,1.3831106
793,0,0,.30866414
793,0,1,.24596855
793,0,0,1.1574062
793,0,0,-.68349427
793,0,0,-.55026603
793,0,0,.82041728
793,0,0,-.35982808
793,0,0,.80709457
793,0,1,-1.4131147
793,0,0,-1.3143691
795,0,1,-1.1599811
795,0,1,-.083183534
795,0,0,-.26029879
795,0,1,-.96875942
795,0,1,-.60669214
795,0,0,-.82612687
795,0,1,.31963593
795,0,0,2.722446
795,0,0,.91837913
795,0,0,2.109596
795,0,0,1.2961204
795,0,1,-.81985724
795,0,1,-.11453144
795,0,1,-.93584418
795,0,1,-1.4295723
795,0,0,-.80575079
795,0,1,-1.1443073
795,0,1,-.83082902
795,0,0,-1.1254985
795,0,1,-1.3355289
795,0,0,-1.3825506
795,0,1,-1.4295723
795,0,1,-1.0236181
795,0,0,-.48600298
795,0,0,-.56593996
795,0,1,-.48286825
795,0,0,.54847503
795,0,0,-.11453144
795,0,0,-.60512477
795,0,1,-1.3308268
795,0,0,-.042431485
795,0,1,.40897715
795,0,1,-1.1921126
795,0,1,-1.1584136
795,0,1,.03437075
795,0,1,-.5486986
795,0,1,-.99070287
795,0,0,.91054219
795,0,0,1.0735508
795,0,1,-1.2101376
795,0,1,-1.2101376
795,0,1,-.4797335
795,0,1,-.27127054
795,0,0,.0124273
795,0,0,.38233152
795,0,0,1.6158681
795,0,1,-1.2979115
795,0,0,1.0516075
795,0,1,-.96562463
795,0,0,-.52518785
795,0,1,.66289443
795,0,0,-.75872904
795,0,0,.029668575
795,0,0,-.72738123
856,1,1,-1.1278496
856,1,1,-.48051721
856,1,1,-.035378169
856,1,1,2.2075584
856,1,1,-.66155082
856,1,1,.04064025
856,1,1,1.8979985
856,1,1,-.52989
856,1,1,-.50010961
856,1,1,-.095722735
856,1,1,-.62236601
856,1,1,-1.1349028
856,1,1,.39722165
856,1,1,-.88725507
856,1,1,.18013808
856,1,1,-.36139551
856,1,1,-.050268408
856,1,1,-.5471313
856,1,1,1.9834213
856,1,1,-.92487246
856,1,1,-.87941808
856,1,1,-.33239874
856,1,1,.60176623
856,1,1,-.802616
856,1,1,1.1730801
856,1,1,-.60198998
856,1,0,.082959831
856,1,0,-.67173886
856,1,0,1.4348345
856,1,0,.081392504
856,1,0,-.69916821
856,1,0,-.40214765
856,1,0,.32120326
856,1,0,.28358585
856,1,0,-1.2924256
856,1,0,-.21719548
856,1,0,.15427618
856,1,0,1.9371833
856,1,0,.58217382
856,1,0,-.3245618
856,1,0,-1.1787899
856,1,0,-.31359002
856,1,0,-.43192804
856,1,0,-.54321283
856,1,0,2.0954895
856,1,0,.37919667
856,1,0,-.44211608
856,1,0,.21853921
856,1,0,1.878406
856,1,0,.20913486
856,1,0,-.28772813
858,1,1,-1.1004202
858,1,1,-1.4013593
858,1,1,-1.0251855
858,1,1,-.82064098
858,1,1,-1.3778484
858,1,1,-.25011072
858,1,1,-.94524854
858,1,1,-.82455945
858,1,1,-1.4201679
858,1,1,-1.3143691
858,1,1,-1.3966571
858,1,1,-1.0455616
858,1,1,-.89665943
858,1,1,-.81828988
858,1,1,-.25011072
858,1,1,-.88725507
858,1,1,-.23600419
858,1,1,-1.2540245
858,1,1,-.76813334
858,1,1,-1.0157812
858,1,1,-.9523018
858,1,1,-.88098556
858,1,1,-1.2696985
858,1,1,-1.4107636
858,1,1,-.59572041
858,1,1,-.23286943
858,1,1,1.2749605
858,1,1,1.5335801
858,1,1,-.44368351
858,1,1,-.45779005
858,1,1,-.78694206
858,1,0,-.78067255
858,1,0,-.37001613
858,1,0,-.73208338
858,1,0,-1.0784768
858,1,0,-1.3637419
858,1,0,-.3167249
858,1,0,-.19133358
858,1,0,-.93584418
858,1,0,.15897825
858,1,0,2.0171201
858,1,0,-1.4013593
858,1,0,-1.011079
858,1,0,-1.0690724
858,1,0,-.14744656
858,1,0,-.49775848
858,1,0,-.80026495
858,1,0,1.1370301
858,1,0,-.072211862
858,1,0,-.44211608
858,1,0,1.3509791
858,1,0,1.5790344
858,1,0,.33530977
858,1,0,-.67252254
858,1,0,2.3995638
858,1,0,2.0798159
858,1,0,2.6252682
858,1,0,1.1840519
858,1,0,1.7436105
858,1,0,2.0680604
858,1,0,.37998039
858,1,0,1.7020746
859,1,1,-1.3519865
859,1,1,-1.3449333
859,1,1,-1.3637419
859,1,1,-1.4295723
859,1,1,-1.0181322
859,1,1,-.6772247
859,1,1,-.60355741
859,1,1,-.74932474
859,1,1,-.91860294
859,1,1,-.93114203
859,1,1,-.48600298
859,1,1,-.34493795
859,1,1,-1.1137431
859,1,1,-.33239874
859,1,1,-1.0126463
859,1,1,-.68819642
859,1,1,-.4797335
859,1,1,-.35434219
859,1,1,-.17722705
859,1,1,-.45308787
859,1,1,1.1033313
859,1,1,-.27597263
859,1,1,-.0048140795
859,1,1,.33217514
859,1,1,-.36923242
859,1,1,1.258503
859,1,1,-.96562463
859,1,1,.34784898
859,1,1,-.6450932
859,1,1,.32668915
859,1,1,1.755366
859,1,0,-.13490747
859,1,0,1.8760549
859,1,0,.94502473
859,1,0,-1.065154
859,1,0,.60803574
859,1,0,1.3251171
859,1,0,1.2114812
859,1,0,1.276528
859,1,0,.36117169
859,1,0,.30082723
859,1,0,1.3721387
859,1,0,1.6793474
859,1,0,2.0077157
859,1,0,.74518245
859,1,0,-.27754006
859,1,0,-.0063814018
859,1,0,.18013808
859,1,0,1.0962781
859,1,0,1.1064659
859,1,0,.37449461
859,1,0,1.0547421
859,1,0,1.6088147
859,1,0,1.0147737
859,1,0,1.2741768
859,1,0,1.6385953
859,1,0,.36979234
859,1,0,.28515327
859,1,0,1.6127332
859,1,0,1.6730779
859,1,0,2.3784037
860,1,1,.087662004
860,1,1,.4058423
860,1,1,1.5853039
860,1,1,-1.3637419
860,1,1,-.87471598
860,1,1,-.16076948
860,1,1,-.99070287
860,1,1,-.22268137
860,1,1,-.58239758
860,1,1,.77731407
860,1,1,.02810115
860,1,1,-.38568997
860,1,1,.47872597
860,1,1,1.6824822
860,1,1,-.7062214
860,1,1,1.0249618
860,1,1,-1.0776931
860,1,1,-.5737769
860,1,1,-1.1388214
860,1,1,.11587506
860,1,1,.67621714
860,1,1,1.8164941
860,1,1,.010859874
860,1,1,2.2177463
860,1,1,.97245407
860,1,1,.0092925513
860,1,1,-.77910507
860,1,0,1.4701008
860,1,0,.55004245
860,1,0,.39251959
860,1,0,-.47659865
860,1,0,-.46484324
860,1,0,1.0602281
860,1,0,.56728369
860,1,0,.25537291
860,1,0,-.51813459
860,1,0,-.66782039
860,1,0,-.18819872
860,1,0,1.0422031
860,1,0,-.8660953
860,1,0,-.34023565
860,1,0,.84863031
860,1,0,-.42644224
860,1,0,1.4552104
860,1,0,.77574664
860,1,0,1.4889092
860,1,0,1.7820114
860,1,0,-.30575311
860,1,0,.018696798
860,1,0,1.3321704
860,1,0,1.0766857
860,1,0,.75301939
860,1,0,1.340791
860,1,0,1.2396942
860,1,0,.29455763
860,1,0,1.3243334
861,1,1,-1.1106083
861,1,1,-.65214646
861,1,1,-.71797693
861,1,1,-1.3543376
861,1,1,-.37550193
861,1,1,-.51891822
861,1,1,-.063591219
861,1,1,-.37001613
861,1,1,-.8120203
861,1,1,-.80496705
861,1,1,-.49854219
861,1,1,-.91546816
861,1,1,-.79791379
861,1,1,-.71484208
861,1,1,-1.3033974
861,1,1,-1.2626452
861,1,1,-.66076708
861,1,1,-.86374426
861,1,1,-.77440292
861,1,1,-.20700753
861,1,1,-.36374652
861,1,1,-.26578465
861,1,1,-.94681591
861,1,1,-.45543891
861,1,1,-.54007798
861,1,1,.34314671
861,1,1,-1.1921126
861,1,0,.10176853
861,1,0,-.38255525
861,1,0,-1.2211094
861,1,0,-.98521698
861,1,0,-.63882363
861,1,0,.50145322
861,1,0,.75301939
861,1,0,-.33239874
861,1,0,1.2882835
861,1,0,-1.2979115
861,1,0,-.79477906
861,1,0,-.094155312
861,1,0,.31336623
861,1,0,-.027541244
861,1,0,.10490328
861,1,0,.43875763
861,1,0,1.4340508
861,1,0,-.802616
861,1,0,-.31985953
861,1,0,.84471172
861,1,0,.29690865
861,1,0,1.5484703
861,1,0,1.436402
861,1,0,-.29007915
861,1,0,.62841189
861,1,0,1.2969038
862,1,1,-1.4295723
862,1,1,-1.4295723
862,1,1,-1.4295723
862,1,1,-1.1913289
862,1,1,-.35277486
862,1,1,-1.319855
862,1,1,-1.2226768
862,1,1,-1.1270659
862,1,1,-.16468784
862,1,1,-1.1184453
862,1,1,-1.0910159
862,1,1,-1.4295723
862,1,1,-1.3355289
862,1,1,-1.4107636
862,1,1,-.91546816
862,1,1,-.73365074
862,1,1,.14252068
862,1,1,-.72738123
862,1,1,-.92643988
862,1,1,-.27754006
862,1,1,-.55183345
862,1,1,-1.2775354
862,1,1,-.39822918
862,1,1,-.20230524
862,1,1,.04690985
862,1,1,.015562049
862,1,1,-1.0157812
862,1,0,-.84493554
862,1,0,-.42173997
862,1,0,-.3120226
862,1,0,.37606183
862,1,0,.40114024
862,1,0,-.33239874
862,1,0,.3933031
862,1,0,-1.2101376
862,1,0,.17230116
862,1,0,.092364177
862,1,0,-.66155082
862,1,0,-.44838569
862,1,0,-.20073792
862,1,0,.39173588
862,1,0,-.11609876
862,1,0,-.017353179
862,1,0,-1.1411724
862,1,0,1.1793498
862,1,0,-.21641187
862,1,0,1.2428291
862,1,0,.30082723
862,1,0,-.0063815066
863,0,0,-.55183345
863,0,1,-1.1443073
863,0,1,1.48264
863,0,0,1.2976878
863,0,1,-.20073792
863,0,1,.018696798
863,0,0,-.3120226
863,0,0,.80317599
863,0,0,1.5641441
863,0,1,-.87001383
863,0,0,-1.1772224
863,0,0,.17230116
863,0,1,-1.319855
863,0,1,-1.4295723
863,0,0,-.64901173
863,0,0,-1.4295723
863,0,1,-.82142466
863,0,0,-.33239874
863,0,1,-1.4295723
863,0,1,-.77126819
863,0,0,-.091804169
863,0,0,.1621131
863,0,0,1.1244911
863,0,0,-.44211608
863,0,0,-1.0839627
863,0,1,-.55183345
863,0,0,-.043998808
863,0,0,-1.319855
863,0,1,-1.4295723
863,0,0,2.2741721
863,0,1,-1.4295723
863,0,0,1.4191606
863,0,1,-.77675408
863,0,1,-1.4295723
863,0,0,.1738686
863,0,0,-.67252254
863,0,1,-1.1004202
863,0,1,.18797502
863,0,0,-.52440411
863,0,1,-.77126819
863,0,0,-1.4295723
863,0,0,.31963593
863,0,1,-1.319855
863,0,1,-1.319855
863,0,1,-1.4295723
863,0,0,1.6918867
863,0,1,-1.1004202
863,0,0,-.88098556
863,0,0,-.20073792
863,0,1,-.85904211
863,0,1,-.74932474
866,1,1,-.467978
866,1,1,-.77361923
866,1,1,-.87941808
866,1,1,-1.4295723
866,1,1,-1.3472843
866,1,1,-.86452794
866,1,1,-1.2007333
866,1,1,-1.0149975
866,1,1,-1.4201679
866,1,1,-1.1991659
866,1,1,-1.2540245
866,1,1,-1.3026136
866,1,1,-.67565733
866,1,1,-1.2822376
866,1,1,-1.2979115
866,1,1,.49675116
866,1,1,-.20700753
866,1,1,-1.003242
866,1,1,-1.2979115
866,1,1,-1.319855
866,1,1,.59392935
866,1,1,-.1991705
866,1,0,-.80418342
866,1,0,-.62314975
866,1,0,-.34023565
866,1,0,-.93427682
866,1,0,.020264225
866,1,0,.25772393
866,1,0,-.56437254
866,1,0,-.21170959
866,1,0,.1997305
866,1,0,-.39666176
866,1,0,-.88098556
866,1,0,-.14744656
866,1,0,-.37628564
866,1,0,.04064025
866,1,0,-1.0251855
866,1,0,-.45857364
866,1,0,.016345762
866,1,0,-1.0455616
866,1,0,.83217251
866,1,0,-.11923362
866,1,0,.68640518
866,1,0,.092364177
866,1,0,.071988158
866,1,0,.8729248
866,1,0,-.39509434
867,0,0,1.4708844
867,0,1,-.1184499
867,0,1,-1.2101376
867,0,1,-1.0784768
867,0,1,.561014
867,0,1,-.12315208
867,0,1,-.80966926
867,0,0,-.39195958
867,0,1,-.12628682
867,0,0,1.0954944
867,0,0,.69424236
867,0,0,1.825115
867,0,0,.0030228447
867,0,1,-.57220954
867,0,1,.16368052
867,0,1,.26399353
867,0,0,-.33788463
867,0,0,-1.319855
867,0,1,-.49384001
867,0,0,1.770256
867,0,1,-.22268137
867,0,1,-.21954651
867,0,1,-.17252487
867,0,0,.62214237
867,0,0,-.30732054
867,0,1,.23186192
867,0,1,-.11139659
867,0,0,.57982272
867,0,0,.62214237
867,0,0,1.8086572
867,0,1,.3807641
867,0,0,1.1958073
867,0,1,-.48600298
867,0,1,-.96327353
867,0,1,-.65919971
867,0,1,.30709672
867,0,0,1.41054
867,0,0,2.2310693
867,0,0,1.8188453
867,0,0,.2616424
867,0,0,.51399243
867,0,0,1.1503531
867,0,1,.43562278
867,0,1,1.0688487
867,0,0,1.0829551
867,0,0,1.7843627
867,0,1,.15192504
867,0,1,-.15528359
878,1,1,-1.1066898
878,1,1,-1.2485387
878,1,1,-.22346509
878,1,1,-.49697477
878,1,1,-.81515515
878,1,1,-1.0181322
878,1,1,-1.3801996
878,1,1,-.45308787
878,1,1,-.2986998
878,1,1,-1.2673473
878,1,1,-1.2595104
878,1,1,-.67252254
878,1,1,-.78223991
878,1,1,-.3245618
878,1,1,.017129475
878,1,1,.098633781
878,1,1,-1.4131147
878,1,1,-.75637794
878,1,1,-.7775377
878,1,1,-.86217684
878,1,1,-1.2046517
878,1,0,-.057321619
878,1,0,.095498927
878,1,0,-.39274329
878,1,0,-.58553237
878,1,0,-1.1631159
878,1,0,-1.0149975
878,1,0,-.14666295
878,1,0,-.58083016
878,1,0,.094715215
878,1,0,.22245756
878,1,0,-1.2501061
878,1,0,-1.0502638
878,1,0,-.28224224
878,1,0,1.4309162
878,1,0,-.77126819
878,1,0,-.80575079
878,1,0,-.27283788
878,1,0,1.2318573
878,1,0,1.6150844
878,1,0,-.42644224
878,1,0,-.27597263
878,1,0,-1.2320811
881,0,0,.051612027
881,0,1,-1.4295723
881,0,0,.69189119
881,0,0,.0030229492
881,0,1,-.7508921
881,0,1,-.84023339
881,0,1,-.33239874
881,0,0,-.52832258
881,0,0,-.3245618
881,0,0,.16603157
881,0,0,-.51891822
881,0,0,-.82612687
881,0,1,-1.147442
881,0,0,-.92330509
881,0,0,-.24775957
881,0,0,-.36609769
881,0,1,-1.2211094
881,0,1,.22245766
881,0,0,-.93584418
881,0,1,.55004245
881,0,1,-.48286825
881,0,0,-.69603342
881,0,0,-.84963775
881,0,0,-.54556388
881,0,0,.18013808
881,0,0,-.97659636
881,0,0,-.11453144
881,0,0,-1.2070028
881,0,1,-1.2446202
881,0,1,-1.3966571
881,0,0,.30239466
881,0,1,-1.0565333
881,0,1,-1.0455616
881,0,1,-1.1709528
881,0,0,-.64117473
881,0,1,-.29791617
881,0,1,-.7508921
881,0,1,-1.4295723
881,0,1,-1.319855
881,0,0,.73342717
881,0,1,-1.0181322
881,0,1,-.56280518
881,0,0,-.93427682
881,0,1,-.81515515
881,0,0,.17543592
881,0,1,-.87001383
881,0,1,-1.0972854
881,0,0,-.064374939
881,0,1,-1.2540245
883,1,1,-1.4131147
883,1,1,-1.3801996
883,1,1,-1.3684441
883,1,1,-1.4295723
883,1,1,-1.4295723
883,1,1,-.84336811
883,1,1,-1.2367833
883,1,1,-.73992038
883,1,1,-.99070287
883,1,1,-1.4295723
883,1,1,-.77126819
883,1,1,-1.3143691
883,1,1,-1.2156235
883,1,1,-1.4295723
883,1,1,-1.1858431
883,1,1,-.80026495
883,1,1,-1.2375669
883,1,1,-1.3747137
883,1,1,-1.2791028
883,1,1,-1.111392
883,1,1,-.025190104
883,1,1,-.73286712
883,1,1,-1.2814538
883,1,1,-.56123781
883,1,1,.018696798
883,1,0,-1.2211094
883,1,0,-1.19368
883,1,0,-.99070287
883,1,0,-1.1004202
883,1,0,-1.2156235
883,1,0,-1.0455616
883,1,0,-.86844641
883,1,0,-1.1035551
883,1,0,-.55810302
883,1,0,-.99070287
883,1,0,-.77597034
883,1,0,-.98756808
883,1,0,-1.0345899
883,1,0,-.3488563
883,1,0,-.25402918
883,1,0,-.78223991
883,1,0,1.5249594
883,1,0,-1.0816115
883,1,0,-.77126819
883,1,0,-.25716391
886,0,0,-.28851184
886,0,1,-.26656827
886,0,1,-1.1975985
886,0,0,.72088796
886,0,1,-.25794762
886,0,0,1.1291932
886,0,0,-.44211608
886,0,0,.48891404
886,0,1,-.84807032
886,0,0,.76007259
886,0,1,-.51578349
886,0,1,-1.2869397
886,0,1,-1.1881942
886,0,0,-.90763116
886,0,1,-.55183345
886,0,1,-.99070287
886,0,1,-.89665943
886,0,0,-.93035829
886,0,0,.27888367
886,0,1,-1.1254985
886,0,0,1.1111683
886,0,1,-1.3543376
886,0,1,-1.0345899
886,0,1,-1.2869397
886,0,1,-1.2704822
886,0,1,-1.4295723
886,0,0,-.23992264
886,0,1,.36509025
886,0,1,1.8838921
886,0,1,-1.3747137
886,0,0,-.047133554
886,0,0,-.020487929
886,0,1,-.92487246
886,0,0,-.18506397
886,0,0,1.199726
886,0,0,-.39979652
886,0,1,-.88098556
886,0,0,-.26029879
886,0,0,-.078481458
886,0,0,.073555477
886,0,0,.94345731
886,0,0,1.6417301
886,0,1,-.53929436
886,0,1,-.34493783
886,0,0,1.914456
886,0,0,.009292447
886,0,1,-1.2712659
886,0,1,2.0084994
886,0,1,-.16468795
886,0,0,1.5422007
887,1,1,-1.4131147
887,1,1,-.88098556
887,1,1,-1.2540245
887,1,1,.16289681
887,1,1,-1.1004202
887,1,1,-.45700634
887,1,1,-.83788228
887,1,1,-.78145623
887,1,1,-.43663019
887,1,1,-.1623368
887,1,1,-.047133554
887,1,1,-.22189766
887,1,1,-.32534552
887,1,1,.070420727
887,1,1,-.62314975
887,1,1,-.33318245
887,1,1,-.054186869
887,1,1,-.12393579
887,1,1,-.34493783
887,1,1,.027317436
887,1,1,.56806719
887,1,1,-.34101936
887,1,1,-.030675992
887,1,1,-.29478133
887,1,1,-.44760197
887,1,0,-.51108128
887,1,0,.6237098
887,1,0,-.16625527
887,1,0,-.27754006
887,1,0,-.015785754
887,1,0,-.23522048
887,1,0,.78436726
887,1,0,-.058889046
887,1,0,-.1686064
887,1,0,1.292202
887,1,0,.37919667
887,1,0,.29299021
887,1,0,1.6291908
887,1,0,1.4207281
887,1,0,1.1033313
887,1,0,.05944895
887,1,0,1.8580301
887,1,0,2.0186875
887,1,0,-.36923242
887,1,0,-.37628564
887,1,0,.41211179
887,1,0,1.3768409
887,1,0,.4418923
887,1,0,.67151505
887,1,0,.34784898
887,1,0,1.276528
887,1,0,2.534359
887,1,0,.84079337
889,1,1,-.54869872
889,1,1,-1.3417984
889,1,1,.0249664
889,1,1,-1.1364702
889,1,1,-1.2007333
889,1,1,-.40136394
889,1,1,1.4912606
889,1,1,.016345762
889,1,1,-1.319855
889,1,1,1.3094434
889,1,1,-.68662906
889,1,1,-.11296401
889,1,1,.46070099
889,1,1,.33452606
889,1,1,.12606312
889,1,1,-.18819882
889,1,0,1.6323256
889,1,0,1.0132064
889,1,0,-.65371382
889,1,0,-1.3135854
889,1,0,-1.2101376
889,1,0,-1.0596681
889,1,0,-1.1317681
889,1,0,-1.37393
889,1,0,-1.2461876
889,1,0,-.44446722
889,1,0,-.21954651
889,1,0,.87841082
889,1,0,-.50167692
889,1,0,-1.2649963
889,1,0,-.056537908
889,1,0,.32120326
889,1,0,-.49462363
889,1,0,.15819453
889,1,0,.11509135
889,1,0,.23969895
890,0,1,-.55183345
890,0,1,.37998039
890,0,1,-1.0157812
890,0,1,-.70543778
890,0,1,-.87079746
890,0,1,.4732402
890,0,1,.097066358
890,0,1,1.646432
